rental_id,price,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
10776,259500,1,1,650,13,3,13,0,0,0,0,0,0,0,0,East Village,Manhattan
1251,305000,0,1,537,1,15,116,1,0,0,1,1,0,0,0,Financial District,Manhattan
8177,275000,0,1,500,1,5,25,0,0,0,0,1,0,0,0,Upper West Side,Manhattan
1783,330000,0,1,713,1,5,76,0,0,0,1,1,1,0,0,Financial District,Manhattan
1811,795000,2,2,2000,6,5,113,0,1,0,1,1,0,0,1,Flatiron,Manhattan
8065,412000,1,1,722,8,12,16,1,0,1,0,0,1,0,0,Midtown East,Manhattan
1393,380000,1,1,720,1,20,29,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
1270,295000,2,2,966,2,4,4,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
166,283500,0,1,493,10,12,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan
6372,1500000,2,2,2010,9,83,15,0,1,0,1,1,0,1,1,Midtown East,Manhattan
2890,325000,1,1,775,4,5,106,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
724,750000,3,2,1051,4,26,47,0,1,1,0,1,0,0,1,Upper West Side,Manhattan
8061,284500,0,1,446,4,4,18,1,1,0,0,0,1,0,0,Upper West Side,Manhattan
7058,580000,2,1,1100,5,19,57,1,0,0,0,0,0,0,0,Midtown East,Manhattan
4621,485500,1,1,941,7,25,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan
5667,380500,1,1,634,7,24,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan
5966,315000,3,1,900,5,3,106,0,0,0,0,0,0,0,0,Midtown West,Manhattan
10165,690000,2,2,1413,5,19,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2631,485000,2,2,845,3,20,38,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
809,245000,1,1,575,5,2,116,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1584,487500,1,1,796,2,20,38,0,0,0,0,0,0,1,0,Midtown West,Manhattan
1195,900000,2,2,1599,2,29,38,0,0,0,0,0,0,0,0,Midtown West,Manhattan
10073,350000,1,1,940,2,5,116,1,0,0,0,0,0,0,0,Financial District,Manhattan
8160,340000,1,1,709,4,3,116,0,0,0,1,1,0,0,0,Financial District,Manhattan
3558,360000,2,1,900,1,6,87,0,1,1,1,1,1,0,0,Financial District,Manhattan
3971,320000,1,1,610,1,6,103,0,0,0,0,0,0,0,0,Midtown South,Manhattan
6,400000,1,1,830,1,8,88,0,1,0,1,1,0,0,1,Financial District,Manhattan
10502,306000,0,1,404,12,20,4,1,0,0,0,0,0,0,0,Midtown West,Manhattan
10920,265000,0,1,435,2,18,25,1,1,1,1,1,1,0,1,Upper East Side,Manhattan
2228,350000,3,2,1800,5,5,101,1,0,1,1,1,0,0,0,Washington Heights,Manhattan
722,357700,1,1,587,3,3,96,0,0,0,0,0,0,0,0,East Village,Manhattan
1200,275500,0,1,415,4,14,18,1,0,1,0,0,0,0,0,Upper West Side,Manhattan
6477,352500,1,0,950,5,4,81,0,0,1,1,1,1,0,0,Upper East Side,Manhattan
2416,850000,2,2,2100,1,6,104,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
4847,340000,1,1,625,5,2,57,1,0,0,0,0,0,0,0,Midtown East,Manhattan
7106,1250000,2,3,1572,4,6,9,0,0,1,0,0,0,1,0,Upper West Side,Manhattan
5531,293400,0,1,560,3,5,44,1,0,0,0,0,0,0,0,Financial District,Manhattan
6416,292500,0,1,461,5,12,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1134,650000,1,1,1005,4,3,115,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
3134,540000,3,2,1095,9,15,15,1,0,1,1,0,1,1,1,Midtown East,Manhattan
1431,350000,1,1,675,6,1,92,0,0,1,0,0,1,0,0,Upper East Side,Manhattan
5612,460000,1,1,800,1,2,108,0,0,1,1,1,0,0,1,Upper West Side,Manhattan
3816,350000,1,1,785,10,6,6,0,0,0,0,0,0,0,0,East Village,Manhattan
8146,250000,1,1,700,5,4,106,0,0,0,1,0,0,0,0,Upper West Side,Manhattan
6533,185000,1,1,650,3,1,89,0,0,0,0,0,0,0,0,Inwood,Manhattan
8573,259500,0,1,650,4,2,76,0,0,0,0,0,1,0,0,East Village,Manhattan
201,390000,1,1,575,3,14,27,0,0,0,1,1,0,0,0,Chelsea,Manhattan
2320,385000,1,1,748,5,17,9,0,1,1,1,1,0,0,0,Midtown,Manhattan
6528,332500,1,2,640,2,6,120,0,0,0,0,0,0,0,0,Financial District,Manhattan
833,1175000,2,3,1702,3,11,1,0,0,0,0,0,0,0,0,Tribeca,Manhattan
1477,258500,0,1,400,6,2,115,0,0,0,0,0,0,0,0,Midtown West,Manhattan
8963,700000,3,2,1675,4,10,56,1,0,0,1,1,0,0,0,Upper West Side,Manhattan
4931,299500,1,1,653,0,6,75,0,0,1,1,1,1,0,1,Upper West Side,Manhattan
8102,289500,0,1,506,2,18,41,0,0,0,1,1,0,0,0,Upper East Side,Manhattan
1790,1000000,2,2,1548,3,5,106,0,0,1,0,0,1,0,0,Tribeca,Manhattan
6431,345000,2,1,800,3,12,89,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
4766,1800000,4,2,2000,6,36,47,0,0,0,0,1,0,0,0,Upper East Side,Manhattan
10271,350000,1,1,673,3,6,28,0,0,0,1,0,0,0,0,Battery Park City,Manhattan
1444,800000,2,2,1260,3,14,11,0,0,0,1,1,0,0,0,Tribeca,Manhattan
7338,620000,2,2,1033,1,6,9,0,1,1,1,1,0,0,1,East Village,Manhattan
4841,319600,1,1,500,9,6,76,0,0,0,0,0,0,0,0,East Village,Manhattan
9676,575800,2,2,1085,13,12,1,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
9194,315000,1,1,730,9,9,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan
10867,950000,2,2,1856,1,10,107,0,0,0,0,0,0,0,0,Financial District,Manhattan
2402,550000,1,1,890,2,23,11,1,1,0,1,1,0,1,1,Midtown,Manhattan
7064,850000,2,2,1287,2,32,43,0,0,0,0,0,0,0,0,Midtown,Manhattan
6130,270000,0,1,521,3,8,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
9153,230000,1,1,600,3,5,77,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1210,425000,2,1,875,1,14,59,0,0,0,0,0,0,0,0,Midtown East,Manhattan
5541,588200,2,2,1079,4,15,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
11330,550000,1,2,850,0,7,56,0,0,0,0,0,0,1,0,Upper East Side,Manhattan
2806,335000,1,1,730,8,14,32,1,0,0,1,1,0,0,0,Midtown East,Manhattan
71,600000,1,1,1100,4,14,43,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
4278,575000,2,2,1070,2,41,9,0,1,0,1,1,0,0,1,Midtown West,Manhattan
4994,230000,1,1,500,2,4,116,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
11299,389800,1,2,1201,11,5,108,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
728,325000,1,1,600,2,10,89,0,1,1,1,1,1,0,1,Midtown,Manhattan
2058,620000,2,2,1050,2,3,25,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
13,370000,1,1,700,10,37,13,1,0,0,0,0,0,0,0,Midtown West,Manhattan
830,1650000,3,3,2013,2,9,92,0,1,1,1,1,0,0,1,Upper West Side,Manhattan
7790,320000,2,2,1001,2,4,4,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
10221,500000,1,1,706,3,9,116,0,0,0,1,1,1,0,0,Flatiron,Manhattan
529,179900,0,1,300,2,5,96,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2518,560000,4,2,3000,1,1,106,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
706,380000,1,1,585,2,32,38,0,0,1,0,0,0,0,0,Midtown West,Manhattan
6597,325000,1,1,650,6,4,53,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
5588,450000,1,1,757,2,37,38,0,0,0,0,1,0,0,0,Midtown West,Manhattan
6769,385000,0.5,1,650,3,22,86,0,0,0,1,1,0,0,0,Financial District,Manhattan
5272,680000,2,2,1200,43,36,41,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3084,265000,0,1,650,7,26,49,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2900,320000,1,1,603,3,4,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
6545,579200,2,1,935,2,18,42,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
8480,649500,2,2,1031,5,3,37,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
9195,169900,1,1,600,2,2,87,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
5289,500000,2,2,1041,10,14,27,0,0,0,0,1,1,0,0,Midtown East,Manhattan
7458,379500,2,1,750,2,6,116,0,0,0,0,0,0,0,0,Financial District,Manhattan
2445,370000,1,1,741,2,25,9,0,0,0,1,1,0,0,0,Midtown West,Manhattan
10256,340000,1,1,535,4,8,43,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
7980,525000,1,1,827,2,35,42,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10386,404000,1,1,825,5,8,17,1,0,1,0,1,1,0,1,Upper West Side,Manhattan
9158,370000,1,1,700,4,9,31,0,0,1,1,1,0,0,1,Chelsea,Manhattan
7207,535000,1,1,917,3,10,103,0,0,0,1,1,0,0,1,Flatiron,Manhattan
10620,269500,1,1,650,2,1,56,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3990,315000,1,1,618,14,28,30,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3146,779500,1,1,642,3,6,106,0,0,0,0,0,0,0,0,Soho,Manhattan
2072,360000,1,1,672,7,5,7,0,1,1,0,1,0,0,0,Midtown East,Manhattan
5953,1230000,2,2,1646,1,12,9,0,1,0,1,1,1,0,1,Upper East Side,Manhattan
6568,1500000,2,2,1689,3,27,49,0,1,0,0,1,0,0,0,Upper East Side,Manhattan
266,250000,0,1,400,6,3,116,1,0,0,0,0,0,0,0,Financial District,Manhattan
5976,265000,0.5,1,600,4,4,52,0,0,0,0,0,0,0,0,Midtown West,Manhattan
6665,560500,2,2,971,8,11,16,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2962,440000,1,1,812,3,7,94,0,1,1,1,1,1,0,1,Midtown South,Manhattan
8530,1099500,2,2,1603,4,8,10,1,0,0,1,1,1,0,0,Midtown East,Manhattan
9806,345000,1.5,1,800,9,11,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan
8883,367500,0,1,619,6,3,8,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
2725,749500,3,2,1600,2,12,89,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
10999,375500,1,1,688,3,11,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
9652,360000,0,1,526,10,3,0,1,0,0,0,0,0,0,0,Midtown West,Manhattan
6961,500000,2,2,1157,43,4,41,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
5909,399500,0,1,424,3,5,2,1,0,0,0,0,0,0,0,East Village,Manhattan
1668,1100000,2,2,1297,4,8,58,0,0,0,1,1,0,0,0,Upper East Side,Manhattan
1215,360000,1,1,770,10,9,9,0,0,0,1,1,0,0,0,Gramercy Park,Manhattan
852,1500000,3,3,1800,9,24,11,0,0,1,1,1,0,0,1,Upper East Side,Manhattan
1217,395000,1,1,866,12,39,27,0,0,0,1,1,0,0,0,Midtown East,Manhattan
10130,630000,1,2,992,2,9,10,0,0,0,0,0,0,0,0,Chelsea,Manhattan
1703,410000,1,1,646,1,8,6,0,0,0,0,0,0,0,0,East Village,Manhattan
10715,300000,1,1,750,4,1,66,0,0,0,0,0,0,0,0,Midtown East,Manhattan
87,1450000,4,3,2283,5,15,30,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1332,545000,2,2,1227,1,18,116,1,0,0,0,0,0,0,0,Financial District,Manhattan
7561,490000,2,1,568,3,3,106,0,0,0,0,0,0,0,0,Soho,Manhattan
3554,900000,2,2,1578,6,5,104,0,1,0,1,1,0,0,1,Chelsea,Manhattan
3389,351300,0,1,431,2,27,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan
9863,819500,3,2,1600,6,5,86,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
6138,327500,1,1,640,3,3,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1518,440000,1,1,778,2,46,9,0,0,1,0,1,0,0,0,Midtown West,Manhattan
2673,440500,1,1,679,5,10,9,1,0,0,0,0,0,0,0,Tribeca,Manhattan
9886,320000,1,1,585,2,20,38,1,0,1,0,0,0,0,1,Midtown West,Manhattan
831,470000,1,1,747,2,39,6,0,0,0,1,1,1,0,1,Financial District,Manhattan
4282,700000,1,2,1068,1,4,8,0,0,0,0,0,1,0,0,Flatiron,Manhattan
3759,825000,2,2,1322,1,28,29,0,1,1,1,1,0,0,1,Upper East Side,Manhattan
7961,470000,2,2,915,3,3,31,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
9183,230000,2,1,850,7,5,86,0,0,0,0,0,0,0,0,Hamilton Heights,Manhattan
5848,230000,2,1,750,9,2,101,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
7462,260000,0,1,517,2,2,28,1,0,0,0,0,0,0,0,Midtown West,Manhattan
8901,1175000,2,2,1706,6,22,8,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
11258,295000,1,1,700,7,15,12,0,1,1,1,1,0,0,1,Roosevelt Island,Manhattan
5414,749500,3,2,1641,4,12,6,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
7082,335000,0,1,721,1,22,112,1,0,0,0,0,0,0,0,Financial District,Manhattan
4648,660000,2,2,1342,2,17,28,0,0,1,0,0,0,0,0,Battery Park City,Manhattan
1003,542500,2,2,1104,2,17,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
11250,340000,1,1,1164,11,2,108,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
4635,329900,0,1,470,4,18,19,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
271,365000,0,1,698,2,9,8,0,1,1,1,1,1,0,1,Financial District,Manhattan
6429,313400,0,1,431,2,10,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan
6998,275000,2,1,850,1,4,96,0,1,0,1,1,1,0,0,East Harlem,Manhattan
2796,300000,1,1,600,5,2,116,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
9175,230000,0,1,400,9,6,116,0,0,0,0,0,0,0,0,East Village,Manhattan
4038,485000,1,1,754,10,3,0,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2905,490000,1,1,1200,1,14,88,0,0,0,0,0,0,0,0,Financial District,Manhattan
1665,1900000,2,2,1728,2,21,2,0,0,0,0,0,0,0,0,Midtown,Manhattan
2551,230000,1,1,883,3,1,85,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
2665,194900,0,1,400,6,1,96,0,0,0,0,1,0,0,0,East Village,Manhattan
4043,285000,2,1,700,4,8,8,1,0,0,0,0,0,0,0,East Harlem,Manhattan
5305,380000,0,1,516,2,20,0,1,0,0,0,0,0,0,0,Midtown South,Manhattan
4114,295000,1,1,775,4,6,87,0,1,1,1,1,1,0,1,Upper West Side,Manhattan
8145,230000,0,1,350,2,9,107,0,0,0,0,0,0,0,0,Morningside Heights,Manhattan
4196,480000,2,2,1053,5,21,56,0,0,0,1,1,1,0,1,Midtown East,Manhattan
4345,374200,1,1,624,12,9,4,1,0,0,0,0,0,0,0,Midtown West,Manhattan
8372,290000,0,1,497,15,30,43,1,0,0,0,0,0,0,1,Midtown East,Manhattan
7929,400000,1,1,587,3,6,52,1,1,0,0,1,0,0,0,Tribeca,Manhattan
961,419500,1,1,632,2,17,89,1,0,0,0,1,0,0,0,Upper West Side,Manhattan
262,399500,2,1,900,10,1,91,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2465,440500,1,1,586,3,3,16,1,0,0,0,1,0,0,0,Chelsea,Manhattan
752,329500,0,1,670,6,3,113,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
4229,334500,2,1,750,8,5,116,0,0,0,0,0,0,0,0,Chelsea,Manhattan
667,449500,2,2,920,2,4,13,1,1,0,1,1,0,0,0,Financial District,Manhattan
774,499500,2,2,1181,2,15,34,1,0,0,0,1,1,0,0,Financial District,Manhattan
3982,1175000,2,2,1621,1,7,9,0,1,1,1,0,1,0,0,Upper East Side,Manhattan
7505,226900,1,1,775,6,4,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
4704,367500,1,1,850,4,4,76,0,1,1,1,0,1,0,1,East Village,Manhattan
7960,490000,1,1,870,2,9,11,0,1,1,0,0,1,0,0,Midtown,Manhattan
6198,269500,1,1,550,2,2,116,0,0,0,0,0,0,0,0,East Village,Manhattan
1430,460000,2,2,1012,12,29,32,0,0,0,1,1,0,0,0,Midtown East,Manhattan
1157,460000,1,1,832,2,38,8,0,0,1,0,1,1,0,0,Financial District,Manhattan
1410,400000,1,1,450,3,7,52,1,0,0,0,0,0,0,0,Midtown East,Manhattan
8043,170000,0,1,450,3,5,86,0,0,0,1,1,1,0,0,Midtown West,Manhattan
2754,320000,2,1,875,6,14,57,0,1,0,1,1,0,0,1,Midtown East,Manhattan
4652,380000,1,1,768,10,39,27,0,1,1,1,1,1,0,1,Midtown East,Manhattan
9276,380000,0,1,525,4,17,24,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
2071,799500,2,2,1286,5,4,2,0,0,0,0,0,0,0,0,Midtown East,Manhattan
5591,350000,1,1,670,3,2,106,0,0,0,0,0,0,0,0,Chelsea,Manhattan
424,1249500,3,3,2084,2,11,85,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
8884,880000,2,2,1265,6,21,5,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
8254,299500,1,1,800,3,2,35,0,1,0,1,1,1,0,1,Upper East Side,Manhattan
6630,585000,2,2,887,2,3,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan
10553,350000,2,1,1000,4,6,66,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1354,950000,2,2,1305,8,10,10,1,0,0,1,1,0,0,1,Chelsea,Manhattan
8188,1122500,3.5,3,3500,2,12,111,1,0,0,0,0,0,0,0,Midtown,Manhattan
259,595000,2,2,1240,2,8,75,0,0,0,0,0,0,0,0,Central Park South,Manhattan
5229,407200,1,1,616,2,35,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan
11001,329500,1,1,578,2,15,41,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3761,295000,0,1,525,2,10,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
4591,750000,2,2,1454,7,8,16,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
7171,495500,2,2,984,6,3,33,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
2573,413500,1,1,657,1,12,29,1,0,0,1,1,1,0,0,Chelsea,Manhattan
6376,299500,3,1,980,7,6,86,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
1314,400000,1,1,850,2,17,27,1,0,0,0,0,0,0,0,Midtown,Manhattan
1675,200000,0,1,350,6,4,87,1,0,0,0,0,0,0,0,Midtown East,Manhattan
59,714500,1,2,1321,3,5,116,0,0,0,0,0,0,0,0,Chelsea,Manhattan
4561,390000,0,1,550,3,5,11,0,0,0,0,0,0,0,0,Flatiron,Manhattan
9678,571400,2,2,1085,13,10,1,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
5144,319000,1,1,600,6,4,106,0,0,0,0,0,0,0,0,East Village,Manhattan
10052,160000,1,1,400,3,4,116,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
8614,353000,1,1,692,10,3,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan
4567,360000,2,1,900,1,5,87,0,0,0,0,0,0,0,0,Financial District,Manhattan
2219,309500,1,1,700,10,4,116,0,1,0,1,0,0,0,0,Upper East Side,Manhattan
7781,260000,0.5,1,600,3,3,106,0,0,0,0,0,0,0,0,Midtown West,Manhattan
11304,300000,0,1,530,1,7,90,0,1,0,1,1,0,1,0,Chelsea,Manhattan
1647,549500,2,2,1180,5,10,86,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
7734,432500,1,1,600,2,21,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
5159,245000,2,1,749,5,7,57,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
2611,240000,0,1,550,4,2,74,1,1,1,1,1,1,0,1,Midtown East,Manhattan
7955,729500,4,2,1300,3,4,146,0,0,0,0,0,0,0,0,Soho,Manhattan
3210,389500,1,1,570,2,4,29,1,0,0,1,1,0,0,1,Upper East Side,Manhattan
4612,370000,1,1,766,4,7,87,0,0,0,1,0,0,0,0,Upper West Side,Manhattan
8625,567500,1,1,712,8,11,10,0,0,0,0,0,0,0,0,Chelsea,Manhattan
9766,345000,1,1,536,1,19,29,0,0,1,1,0,1,0,0,Midtown West,Manhattan
4440,255000,0,1,414,4,8,116,0,0,0,0,0,1,0,0,Upper West Side,Manhattan
3513,800000,2,2,972,3,3,8,0,0,0,1,1,0,0,0,Chelsea,Manhattan
11134,710000,2,2,1400,4,3,91,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1086,363500,1,1,680,1,22,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
93,1250000,2,2,1510,4,34,33,0,1,0,1,0,1,0,0,Midtown,Manhattan
3616,1400000,3,3,1934,12,21,11,0,1,0,0,0,0,0,0,Upper East Side,Manhattan
2348,820000,2,1,1410,43,20,8,0,1,0,1,1,0,0,0,Upper West Side,Manhattan
1993,1050000,2,2,1228,3,4,56,0,0,0,0,0,0,0,0,Chelsea,Manhattan
7444,362500,0,1,550,7,6,14,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
9148,500000,1,1,820,9,7,86,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
3464,397500,1,1,775,6,3,33,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
10784,540000,2,1,1074,7,15,34,0,1,1,1,1,1,0,1,Midtown East,Manhattan
6007,209500,0,1,475,5,3,111,0,0,0,0,0,0,0,0,East Village,Manhattan
9640,470000,2,2,1000,4,5,89,0,0,1,0,1,1,0,0,Upper West Side,Manhattan
348,378600,1,1,833,3,7,44,1,0,0,0,0,0,0,0,Financial District,Manhattan
665,750000,2,2,1214,3,15,88,0,0,0,1,0,1,0,0,Upper East Side,Manhattan
7048,400000,1,1,750,7,3,116,0,0,0,0,0,0,0,0,East Village,Manhattan
2924,385000,1,1,800,9,16,86,0,0,1,0,0,1,1,0,Gramercy Park,Manhattan
6448,378500,1,1,550,2,22,35,1,0,0,0,0,0,0,0,Midtown East,Manhattan
7159,310000,1,1,629,8,24,18,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
638,615000,2,2,1368,7,6,53,0,0,1,0,0,0,1,0,Upper East Side,Manhattan
2632,750000,2,2,1168,7,40,6,0,1,1,1,1,1,0,1,Midtown South,Manhattan
1612,225500,0,1,408,2,12,99,1,1,1,1,1,0,0,1,Upper West Side,Manhattan
10662,300000,2,1,500,5,4,106,0,0,0,0,0,0,0,0,Midtown East,Manhattan
6670,357000,1,1,660,1,6,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
6751,342500,1,1,800,3,5,89,0,1,1,1,1,1,0,1,Upper West Side,Manhattan
278,360000,1,1,549,3,4,96,0,0,0,0,0,1,0,0,East Village,Manhattan
1706,780000,2,2,1438,2,9,20,0,0,0,0,1,0,0,0,Upper East Side,Manhattan
2892,442500,1,1,776,4,14,19,1,1,0,1,1,1,0,1,Upper East Side,Manhattan
11327,250000,0,1,418,2,13,112,0,1,0,1,1,0,0,1,Financial District,Manhattan
2429,560000,1,1,793,2,21,10,0,0,1,0,1,0,0,0,Chelsea,Manhattan
4628,533000,1,1,729,2,29,13,1,0,0,0,0,0,0,0,Flatiron,Manhattan
4331,175000,1,1,550,5,3,106,0,0,0,0,0,0,0,0,East Harlem,Manhattan
1214,499500,1,1,815,3,7,8,0,0,0,1,1,0,0,0,Greenwich Village,Manhattan
8899,1075000,2,2,1358,6,23,5,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
6734,360000,1,1,610,2,26,29,0,0,1,1,0,0,0,0,Battery Park City,Manhattan
8929,320000,2,1,1000,3,6,77,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2268,427000,1,1,657,4,18,19,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2505,250000,1,1,550,1,3,106,0,0,0,0,0,0,0,0,Flatiron,Manhattan
8931,390000,1,1,721,3,19,15,1,0,0,0,0,0,0,0,Midtown West,Manhattan
5532,276400,0,1,473,4,6,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
7934,310000,1,1,764,0,4,87,0,1,1,0,1,1,0,1,Financial District,Manhattan
2145,700000,1,2,1224,1,35,41,0,1,0,1,1,0,0,1,Midtown,Manhattan
2748,620000,1,1,689,8,18,10,0,1,0,1,1,0,0,1,Chelsea,Manhattan
6474,250000,1,1,600,2,10,53,0,0,0,1,0,0,1,0,Midtown,Manhattan
22,1000000,1,2,1300,2,18,86,0,0,0,0,0,0,0,0,Central Park South,Manhattan
5096,150000,0,1,400,3,1,106,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
7396,265000,0,1,439,1,23,104,1,0,0,0,0,0,0,0,Midtown South,Manhattan
2643,709500,3,3,1500,5,18,26,0,0,1,0,0,1,0,0,Midtown East,Manhattan
7979,395000,1,1,525,2,22,42,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1591,450000,1,1,885,9,12,15,0,0,0,1,1,0,0,0,Midtown East,Manhattan
9763,675000,2,2,1255,2,33,26,0,0,0,1,0,0,0,0,Midtown East,Manhattan
901,425000,3,2,800,13,46,9,1,0,0,0,0,0,0,0,Midtown West,Manhattan
10480,239500,0,1,525,3,5,66,0,0,1,0,0,0,0,0,East Village,Manhattan
2525,352500,0,1,448,2,30,6,1,0,0,0,1,0,0,0,Financial District,Manhattan
10503,270000,0,1,408,6,10,14,1,0,0,0,1,0,0,0,Midtown West,Manhattan
4582,380000,1,1,880,7,18,16,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
8176,859900,2,2,1518,5,16,3,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2083,320000,1,1,800,6,2,30,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
9898,329500,1,1,665,13,5,9,1,0,0,0,0,0,1,0,Midtown West,Manhattan
10610,230000,0,1,500,4,7,92,0,1,0,0,0,0,1,0,Upper West Side,Manhattan
9033,489500,1,1,767,2,16,8,1,0,0,0,0,0,0,0,Midtown South,Manhattan
2502,750000,1,1,750,3,5,96,0,1,1,1,1,0,0,1,West Village,Manhattan
10382,347300,0,1,464,2,16,13,1,0,0,0,0,0,0,0,Flatiron,Manhattan
4922,280000,0,1,542,6,29,28,0,0,0,0,0,0,0,0,Midtown East,Manhattan
3495,780000,3,2,1900,5,7,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2794,340000,1,1,667,2,12,9,0,1,0,1,1,1,1,1,Midtown West,Manhattan
1007,790000,1,1,860,8,10,7,0,0,1,1,1,1,0,0,West Village,Manhattan
4660,385000,2,1,853,10,6,6,0,0,0,0,0,0,0,0,East Village,Manhattan
11050,1150000,2,2,1200,4,11,89,0,0,1,1,1,0,1,0,Midtown,Manhattan
3443,249500,1,1,650,6,3,86,1,0,0,0,0,0,0,0,Midtown West,Manhattan
8904,250000,1,1,672,4,4,107,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
